observation_id,observed_on,latitude,longitude,positional_accuracy,quality_grade,taxon_id,taxon_name,common_name,coordinates_obscured,uri
103548672,2021-12-23,42.5896879844,-71.5443113059,31.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/103548672
103564517,2021-12-23,42.670508433,-72.5378421675,27.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/103564517
103857702,2021-11-15,42.8125840186,-70.9650001194,25.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/103857702
104589961,2022-01-08,41.6462628036,-70.625081511,8.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/104589961
104657287,2022-01-08,42.4011408333,-71.7875248889,,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/104657287
105118016,2022-01-17,42.2557222222,-71.5635333333,,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/105118016
105233461,2022-01-19,42.2556533006,-71.5627715187,8.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/105233461
105283252,2022-01-20,42.522415,-72.2955683333,,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/105283252
105449893,2022-01-23,41.9639360188,-70.8963951096,18.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/105449893
105666926,2022-01-27,41.5261192904,-70.6703164042,183.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/105666926
106863498,2022-02-15,41.3869533333,-70.5927966667,30.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/106863498
107177417,2022-02-21,42.2557277778,-71.5636777778,,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/107177417
108004708,2022-03-05,42.6037868896,-71.6179302027,4.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/108004708
108336458,2022-03-10,42.6028049018,-71.6182343684,4.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/108336458
108512894,2022-03-13,42.4357,-72.072875,70.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/108512894
108550977,2022-03-13,42.6475344134,-72.0978427942,15.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/108550977
108899414,2022-03-18,42.2093444008,-71.6089762375,189.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/108899414
110056237,2022-03-05,42.4056235184,-71.4630514383,15.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/110056237
110351589,2022-04-03,41.3512633333,-70.56337,7.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/110351589
110923958,2022-04-09,42.4068443883,-71.4533728612,15.0,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/110923958
111715557,2022-04-16,42.6775527778,-72.1112777778,,research,41777,Lontra canadensis,North American River Otter,False,https://www.inaturalist.org/observations/111715557
