latitude,longitude,presence
42.5860310252,-72.6203775778,0
42.35590673,-72.65907835,0
42.3548164368,-72.5580596924,0
42.1927177767,-71.2288834993,0
42.2947451856,-71.1410474405,1
42.6370011241,-73.1546199733,0
42.0775808664,-70.8965209767,0
42.298324585,-71.0105743408,0
42.723145,-71.0924528333,0
42.354245,-71.56883333,0
42.2812004011,-71.9602415453,0
42.1426537515,-72.4513539193,0
42.7999707336,-70.8595538049,0
42.552226703,-70.8950480645,0
42.7780853216,-70.8095786772,1
42.4588125906,-71.3098846476,1
42.1545,-71.2408,0
42.4621353149,-71.3434371948,0
42.0884949355,-70.6688937585,1
42.3498635261,-71.2467052197,1
42.0303132248,-71.2935044408,1
42.3201888343,-71.3031528056,1
42.1991666667,-71.1210028333,0
41.362476,-70.5352563,0
42.3205966667,-71.1588666667,0
42.551335093,-72.5017055869,0
42.3978277778,-73.1043555556,0
42.4685529745,-71.107727699,1
42.8068349363,-70.9734907281,1
42.2155374493,-73.3459127375,0
41.3507304444,-70.5689038056,0
42.3481888837,-71.1538077979,0
42.34386498,-72.68551523,0
42.4874251778,-71.032471236,0
42.2248816667,-71.3481,0
42.6717415048,-70.5733255576,0
42.0741,-71.917375,0
42.1189091936,-71.1713108648,0
42.48767,-73.1136416667,0
42.7236541,-73.22490344,1
42.5334494071,-71.5222592189,0
42.5357471221,-71.1119735521,0
42.5526916667,-70.8339,0
41.8204136,-69.961089,1
42.0456,-72.5842583333,1
42.6251062721,-71.6048548594,0
42.0797471667,-71.6263366667,0
41.8792563,-71.31595135,0
42.4484013501,-72.3995743729,0
42.4763058522,-71.331965527,1
42.53508,-70.8722719722,1
41.9521083333,-71.0001861111,0
42.3655783333,-71.2642133333,1
42.155207,-71.267695,0
42.6451563259,-70.8210018608,0
42.083797665,-71.3801868352,0
42.248005,-72.6613916667,0
42.658457932,-71.1627624107,0
42.3583648611,-72.8863935556,0
42.3706479353,-71.1495253901,1
41.91999,-70.5431406,1
42.6093330654,-71.11673221,0
42.1931611111,-71.0769583333,1
42.33097222,-72.540045082,1
42.4698716667,-71.1087416667,1
41.7864893409,-70.9473823631,0
42.1041666667,-71.0430555556,0
42.0276695626,-71.1985712482,0
42.3730283333,-71.1432216667,1
42.3333001361,-71.8710891002,0
42.3702583333,-71.2577666667,1
41.6053033997,-70.6468315,0
42.7192507692,-71.1670842084,0
42.2347990938,-71.5574773766,1
42.370480939,-71.2574940621,1
42.63202183,-71.13136373,0
42.0602483997,-71.1598673997,0
42.3304408089,-72.5333046913,1
42.2287292536,-71.633857502,0
42.4605316667,-72.1655,0
42.1550588276,-71.3735149748,0
41.9673,-70.7451633333,0
42.2715824335,-71.8234346556,0
42.2953235334,-71.184291211,0
42.3160077102,-71.0363899916,1
42.29751667,-71.28631667,1
42.375208,-71.144974,1
41.5945304959,-70.9094877552,0
42.4683664981,-72.5825785473,0
42.2856682213,-71.2388131209,0
42.3511751304,-71.4411348488,0
42.3718347124,-72.2720740382,0
42.03751383,-70.207895,1
42.63716167,-71.28556167,0
41.999406217,-71.3151585641,0
42.5750409572,-71.7929730087,0
41.7874333333,-70.0250695,1
41.3983291592,-70.7076303096,0
