observation_id,observed_on,latitude,longitude,positional_accuracy,quality_grade,taxon_id,taxon_name,common_name,coordinates_obscured,uri
38648418,2020-02-14,42.031925,-71.25093833,10.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/38648418
38808727,2020-02-08,42.4345376189,-71.4480184674,15.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/38808727
39180259,2020-02-24,42.0954181668,-71.0199021691,22.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/39180259
39430012,2020-03-01,42.4295454046,-71.4214430932,130.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/39430012
39592275,2020-03-05,42.488825,-73.1147266667,,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/39592275
39609765,2020-03-05,42.383136387,-71.4663016997,19.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/39609765
39730942,2020-01-17,42.6033568435,-71.2529430349,21.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/39730942
39775801,2020-03-09,42.2557013997,-71.5636220947,9.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/39775801
39981501,2020-03-11,42.4530736193,-71.0822447058,61.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/39981501
40298823,2020-03-09,42.4045277778,-71.193425,,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/40298823
40966135,2015-03-29,42.2072243,-71.1117034,202.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/40966135
40966610,2020-03-29,42.1705383033,-71.0958942536,16.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/40966610
41052727,2020-03-27,41.5259394055,-70.6548474803,56.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/41052727
41103319,2020-03-31,42.71607167,-71.10040283,5.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/41103319
42675562,2020-04-20,42.6697966667,-71.2211916667,,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/42675562
43428388,2020-04-04,41.83072167,-71.32621667,,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/43428388
46115200,2020-05-16,42.43652,-71.28216667,32.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/46115200
46744475,2020-05-20,42.4553366351,-71.123603819,9.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/46744475
48711141,2020-05-11,42.4014566796,-71.8467400206,4.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/48711141
48720027,2020-02-21,42.6981089861,-71.9061904687,2.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/48720027
49008635,2020-05-18,42.6548495808,-70.9276626429,9.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/49008635
49073375,2020-06-09,42.4874502371,-71.3938475898,22.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/49073375
49326698,2016-12-26,42.1675890261,-70.7688629227,34.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/49326698
49931481,2020-06-17,42.4285416667,-71.3300777778,,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/49931481
49982209,2020-06-03,42.6542978796,-71.5079393878,12.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/49982209
50067461,2020-06-18,42.175285008,-72.0647429146,31.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/50067461
50535746,2012-09-20,42.4683156024,-71.3089733146,32.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/50535746
50621770,2014-02-01,42.31496333,-71.16906167,,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/50621770
51234381,2020-06-28,42.6963152565,-70.9935480419,241.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/51234381
51911591,2020-03-12,42.6553816296,-70.6029907144,8.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/51911591
53989256,2020-07-21,42.23272167,-71.76377833,64.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/53989256
58110484,2020-08-30,41.5986733261,-70.5712871485,57.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/58110484
58294664,2020-07-22,42.2907788958,-71.3140163365,56.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/58294664
59654790,2020-03-12,42.6566098455,-70.601009349,2.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/59654790
61614752,2020-10-02,42.59061167,-70.987495,,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/61614752
64171186,2020-10-26,42.6300245102,-70.8447769407,11.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/64171186
65158619,2020-11-15,42.3688,-71.43804667,,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/65158619
65570679,2020-11-19,42.6555254115,-70.5997561236,24.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/65570679
65698882,2007-06-14,42.3493537,-71.7792187,192.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/65698882
65751617,2014-02-20,42.6056290488,-71.6159874479,31.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/65751617
66005210,2020-11-30,42.7049731807,-71.0255416688,64.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/66005210
66476143,2020-11-25,42.6300503088,-70.8448071316,23.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/66476143
66794009,2019-03-03,42.807278,-70.97345,10.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/66794009
67473373,2021-01-01,42.4530182066,-71.0823788158,61.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/67473373
68280702,2021-01-04,42.4905179321,-71.8220442161,186.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/68280702
68737125,2021-01-26,41.5956813977,-70.6106512798,8.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/68737125
68822564,2021-01-24,42.6289571005,-70.8433519303,168.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/68822564
68924439,2021-01-31,42.66653295,-72.32571876,4.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/68924439
69030272,2021-02-03,42.8070544922,-70.9730215425,22.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/69030272
69235299,2021-02-07,42.4530627265,-71.353615797,123.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/69235299
69261324,2021-02-08,42.4474812,-71.2568976789,81.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/69261324
69512887,2021-02-13,42.44039,-71.102878,12.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/69512887
69520988,2021-02-11,42.4531052849,-71.0822232513,61.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/69520988
69528905,2021-02-13,42.8080333333,-70.974075,5.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/69528905
69565571,2021-02-14,42.0613638333,-70.2441166667,,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/69565571
69655756,2021-02-15,42.8096383333,-70.974905,5.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/69655756
69671029,2021-02-08,41.953965169,-70.822321545,180.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/69671029
69699231,2021-02-15,42.8084866667,-70.97403,5.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/69699231
69787475,2021-02-18,42.6330533333,-70.9189616667,4.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/69787475
69896999,2021-02-20,42.81163,-70.974205,10.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/69896999
69900792,2021-02-20,42.8122583333,-70.9744333333,5.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/69900792
69962728,2021-02-21,42.8082416667,-70.9753116667,5.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/69962728
69985292,2021-02-22,42.4511083333,-71.040825,5.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/69985292
70019724,2021-02-22,42.8082166667,-70.9744116667,10.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/70019724
70106371,2021-02-24,42.5834667368,-72.2058430126,2.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/70106371
70272303,2021-02-06,42.8071314935,-70.9734193958,113.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/70272303
70272499,2021-02-18,42.8070837499,-70.9730215801,22.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/70272499
70558537,2021-03-04,42.8445883333,-70.8831033333,65.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/70558537
70576573,2021-02-05,42.4266572851,-71.4413851226,15.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/70576573
71148577,2021-03-08,42.2671641727,-71.0644380414,196.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/71148577
71953745,2021-03-22,42.69922,-71.0058833333,18.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/71953745
71970326,2021-03-24,42.1102157865,-71.4554802078,5.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/71970326
72012478,2021-02-22,42.2184891459,-71.5693559141,75.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/72012478
72120309,2021-03-21,42.8077043947,-70.9740182302,75.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/72120309
73147691,2021-04-06,42.8693826682,-70.9273850525,15.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/73147691
73189312,2021-04-06,42.1924633333,-71.4540333333,41.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/73189312
74011556,2021-04-14,42.174775,-72.38672,5.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/74011556
74784815,2020-01-17,42.353655,-71.404869,,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/74784815
75126317,2021-04-24,42.3012201607,-71.2079302401,164.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/75126317
75132798,2021-04-24,42.8097505972,-70.9751433569,57.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/75132798
77142618,2021-05-03,42.8097804046,-70.9752553482,63.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/77142618
77216476,2021-05-02,42.6567225182,-70.5980121178,4.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/77216476
77372967,2021-03-20,42.4569154597,-71.6517789536,31.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/77372967
77842161,2021-05-07,42.6567701368,-70.5981473011,2.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/77842161
78444493,2021-05-09,41.9803214764,-71.1416293055,186.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/78444493
79316017,2021-05-17,42.2715333333,-71.2182616667,6.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/79316017
79726092,2021-05-14,42.4527888138,-71.5530022234,186.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/79726092
80383189,2021-05-25,42.2701978137,-71.1411866278,90.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/80383189
80435679,2021-05-26,41.8507028551,-70.6107296628,66.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/80435679
81584387,2021-06-02,41.7434027778,-70.1791555556,,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/81584387
82079720,2021-06-04,42.473095,-71.405555,10.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/82079720
83920985,2021-06-21,42.5000840938,-72.6991778613,7.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/83920985
89183873,2021-07-29,41.5953729259,-70.6104957366,44.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/89183873
90301029,2021-08-01,42.45211333,-71.2882,10.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/90301029
93917050,2021-08-10,42.8071888365,-70.9734659238,164.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/93917050
96845347,2021-09-30,42.4971166667,-71.421635,,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/96845347
97363251,2021-10-06,42.6463882206,-71.1264850572,9.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/97363251
98376908,2021-10-14,42.812495334,-70.9650230181,79.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/98376908
98377252,2021-10-14,42.8125247734,-70.965029331,36.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/98377252
98377378,2021-10-14,42.8124797244,-70.9649829128,82.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/98377378
98377496,2021-10-14,42.8125219377,-70.9649889004,57.0,research,453109,Pekania pennanti,Fisher,False,https://www.inaturalist.org/observations/98377496
