latitude,longitude,presence
41.5438891274,-70.6495290589,1
42.3717533333,-72.527855,1
42.7962910133,-71.0735041464,0
42.25418,-70.81768,0
42.04477217,-70.19287167,1
42.288823,-71.8982029722,0
41.6486133333,-70.3661366667,0
41.568842806,-70.6154436337,0
42.4987,-73.2557533333,0
42.7179220122,-70.7724531426,0
42.0965,-71.0533221667,0
42.3740490656,-72.2738118857,0
42.3431333333,-71.132225,0
42.7284355851,-70.7882119819,0
42.7857366434,-70.8617912391,1
42.6676279944,-72.005347386,0
42.82303,-70.8238616667,1
41.993,-70.7526466667,0
42.3614291277,-71.2604139329,1
42.3597666667,-71.3288333333,0
42.0621861667,-70.1868583333,1
42.5838889585,-70.7726578955,0
42.08191667,-70.19291667,0
42.4003164306,-71.9986159075,0
42.34554473,-71.81870561,0
42.0741853989,-70.2052339251,1
42.6853747149,-70.7825111151,0
42.1998851609,-71.2214907535,0
42.0897648793,-70.799156679,0
42.2574466667,-71.1330111667,0
42.63031,-73.187295,0
41.881764363,-69.9897483772,1
42.3246961263,-72.537911385,1
42.1447024526,-71.8698470936,0
42.4950931374,-71.4691847836,1
42.4312833333,-72.7066116667,0
42.260612337,-71.595912186,0
42.1619330796,-70.96556409,1
42.476093706,-71.586872725,0
42.023981011,-71.2217972251,0
41.2793137143,-70.0466129556,0
42.2940083264,-71.0114435574,1
42.6407466667,-70.883705,0
42.4494633422,-71.0620278333,1
42.2602611111,-71.1072277778,0
42.5371533333,-72.271205,0
42.77678,-70.964395,0
42.532375,-73.1834633333,0
42.364195,-71.262449,1
42.5860385855,-71.5989795133,0
42.5030466667,-71.6318666667,0
42.167224268,-71.6508080666,0
42.4451617739,-70.9889812553,0
42.64692,-71.2094283333,0
42.2823533333,-71.0642861667,0
42.1793849052,-71.6827376421,0
42.3661617,-71.1154411,0
42.4931717897,-71.4865155426,0
42.5197957997,-71.3115657997,0
42.0768340224,-70.2170827172,1
41.9882283333,-70.063225,1
42.1951004982,-72.6544065085,0
42.2757781623,-72.9732255266,1
42.27368927,-72.4035263062,0
42.2390774215,-71.2298989193,0
42.28582,-72.2995949722,0
42.4556705429,-71.4891254636,0
42.4485428074,-71.8770323458,1
42.4811433333,-72.2746033333,0
42.6883281594,-71.0034158196,0
41.782619,-71.314508,0
42.4133223194,-71.5105061304,1
42.1390612918,-70.944838547,1
42.5489083333,-72.9469833333,0
42.0552038033,-71.0816931725,1
42.2854730487,-71.2384283916,0
42.2394716667,-71.3715883333,1
42.0848825,-70.2433458333,0
42.0728916667,-70.203445,1
42.2326837997,-71.6623163997,1
42.5883310121,-71.6799528386,0
42.4052305556,-71.6845361111,0
42.4093050168,-71.2148516776,0
42.119846344,-72.4934616089,0
42.3367666667,-71.7406166667,1
42.4080727226,-71.2271462735,0
42.434475812,-71.6090367073,0
42.36039,-71.7228683333,0
42.55019667,-71.46555333,0
42.6935126027,-71.1849635002,0
42.33823,-71.234895,0
42.4903388889,-71.6290305556,0
42.1927777778,-70.9625,0
42.2292401477,-71.7656434215,0
42.6872366667,-70.770805,0
42.6969133333,-70.971955,0
41.3806444444,-70.6562416667,0
42.27813,-73.04163333,0
41.2897580104,-70.1025782124,0
41.56671,-70.64083,0
42.3202466667,-71.06565,0
42.018611908,-71.0679931641,0
41.75417,-70.170975,0
42.0725797351,-70.2072455119,1
42.0821077854,-70.6741046906,0
42.5408968395,-71.672993813,0
42.2349147563,-71.0334092392,0
42.4395866667,-71.3744133333,1
41.4705203846,-70.627213223,0
41.921855,-70.5717329722,0
42.4912323559,-71.3254306508,0
42.4874083333,-71.4409555556,1
42.43485,-71.202995,0
42.156888,-71.2142015,1
42.3883333333,-71.2773583333,1
42.2801453895,-71.4514823547,0
42.6581907961,-70.5993699569,1
42.0316483593,-71.2286327966,1
41.9185794192,-70.7986521442,0
42.0826328283,-71.4853538509,0
42.45326,-71.0800183333,1
42.4489633333,-72.8045883333,1
42.03898333,-70.917105,0
42.5054968226,-71.1712093227,0
42.1885755658,-72.8151303437,0
42.2860194444,-71.2440638889,0
42.22364667,-71.58538833,1
42.0732367098,-70.2062610457,1
42.425850151,-71.6591032254,0
42.244235,-72.64785,0
42.4818183333,-71.3620833333,0
42.27327365,-71.08764399,0
42.0883747176,-71.2475388659,1
42.0941400575,-71.6273718328,0
42.2901086299,-71.8397441134,0
42.4287548,-72.6691602,0
41.37635,-70.4593883333,0
42.5867516196,-70.767848709,0
42.3549403782,-72.5498523561,0
42.6131875328,-71.4911126994,0
41.928105,-70.0621028333,1
