latitude,longitude,presence,forest_fraction_250m,forest_fraction_1000m,wetland_fraction_250m,wetland_fraction_1000m,developed_fraction_250m,developed_fraction_1000m,open_water_fraction_250m,open_water_fraction_1000m,mean_impervious_250m,mean_impervious_1000m,elevation_m,mean_slope_250m,mean_slope_1000m,terrain_ruggedness_1000m,distance_to_water_m,distance_to_road_m
42.2767888889,-71.8483277778,0,0.0,0.08359486447931526,0.0,0.01768901569186876,1.0,0.8664764621968616,0.0,0.030813124108416547,35.15384615384615,26.3546362339515,191.80130004882812,2.304950340640066,3.3356200424978857,21.926718386025964,449.9812197746739,23.629817046287947
42.2907788958,-71.3140163365,1,0.6470588235294118,0.4054208273894436,0.09954751131221719,0.023395149786019972,0.04072398190045249,0.3717546362339515,0.18099547511312217,0.18231098430813125,0.9004524886877828,9.648502139800286,41.4505500793457,2.655721719036469,1.9153085660736706,14.817764377639914,86.6020132417998,350.3024476863117
42.3952777778,-72.7327777778,0,0.31221719457013575,0.65848787446505,0.0,0.02253922967189729,0.6244343891402715,0.28017118402282454,0.0,0.0,12.063348416289593,5.766333808844508,173.65773010253906,2.867012258068465,4.8670037606831515,29.823357653816274,128.60765573153773,40.568218286722576
42.1621932983,-71.5363235474,0,0.0,0.075320970042796,0.0,0.019971469329529243,1.0,0.9047075606276748,0.0,0.0,44.452488687782804,25.613409415121254,148.3767852783203,3.4092165645520547,2.303230285986909,21.30867289951075,369.11033295912057,31.685388279249217
42.6434223058,-70.6273336418,1,0.4298642533936652,0.555206847360913,0.33031674208144796,0.1674750356633381,0.1085972850678733,0.18687589158345222,0.11764705882352941,0.07132667617689016,5.1855203619909505,5.937803138373752,28.768136978149414,2.2705671989996272,1.890489048461996,6.428311312271308,0.0,128.68768040121554
42.023981011,-71.2217972251,0,0.0,0.013694721825962911,0.013574660633484163,0.07303851640513552,0.9095022624434389,0.8970042796005706,0.07692307692307693,0.016262482168330955,31.63348416289593,36.30613409415121,45.739654541015625,0.39035815228215553,0.4081602229596375,2.9659161192421384,140.54466752634923,27.155628707476243
42.55316667,-72.06945833,1,0.6018099547511312,0.5614835948644793,0.03619909502262444,0.12810271041369473,0.36199095022624433,0.26390870185449355,0.0,0.0,10.049773755656108,5.757489300998573,339.0310363769531,2.3923297484269566,2.47390634236579,20.047537091027923,193.20704908721817,145.4008975345983
42.4727235619,-71.6155399583,0,0.7058823529411765,0.5783166904422254,0.08144796380090498,0.15834522111269614,0.21266968325791855,0.15549215406562053,0.0,0.0,2.6063348416289593,2.0139800285306704,102.210693359375,2.4161432810880523,2.7987803912164955,19.859789469784502,36.96089405714775,39.84172577593465
42.6318033333,-72.8537666667,0,1.0,0.8062767475035664,0.0,0.006562054208273894,0.0,0.0667617689015692,0.0,0.01768901569186876,0.0,0.6981455064194009,333.6933898925781,13.382523985983799,10.641688395774572,72.42599885073145,646.2597303046506,595.6282057295508
42.1876452081,-73.0986672195,0,0.5656108597285068,0.6550641940085592,0.09954751131221719,0.11184022824536377,0.2986425339366516,0.1971469329529244,0.03167420814479638,0.024536376604850214,1.9457013574660633,3.103281027104137,420.7838134765625,3.598262589019831,4.191753369790328,28.247918254288418,216.63318226543433,23.00657748803429
42.3522044635,-72.4105178976,0,0.13574660633484162,0.6890156918687589,0.2986425339366516,0.17574893009985734,0.20361990950226244,0.08587731811697574,0.35294117647058826,0.046790299572039944,2.0361990950226243,0.927246790299572,284.5883483886719,1.2881604267555629,1.8642436071407116,11.64809616985496,13.198626032771516,0.3219716639754946
