latitude,longitude,presence,forest_fraction_250m,forest_fraction_1000m,wetland_fraction_250m,wetland_fraction_1000m,developed_fraction_250m,developed_fraction_1000m,open_water_fraction_250m,open_water_fraction_1000m,mean_impervious_250m,mean_impervious_1000m,elevation_m,mean_slope_250m,mean_slope_1000m,terrain_ruggedness_1000m,distance_to_water_m,distance_to_road_m
42.1239310472,-73.1886531344,1,0.9321266968325792,0.7592011412268188,0.06787330316742081,0.1817403708987161,0.0,0.0333808844507846,0.0,0.008273894436519259,0.0,0.14750356633380884,498.0512390136719,2.3880935682885465,2.111560856553636,14.39981940364496,203.8112964995281,593.143059689613
42.3245146377,-71.6544306579,0,0.06334841628959276,0.1920114122681883,0.5520361990950227,0.22853067047075606,0.38461538461538464,0.5711840228245364,0.0,0.0,6.276018099547511,12.322111269614837,90.1275405883789,0.47561634446397427,1.4850660048805886,7.721153932674787,14.899175528649891,3.713506657744023
42.6170755971,-71.2471948191,0,0.03167420814479638,0.05449358059914408,0.17647058823529413,0.29985734664764624,0.7828054298642534,0.6433666191155493,0.0,0.0,24.32579185520362,24.794579172610558,35.9074821472168,0.2725414597954061,0.3497422510531935,1.5275806491902724,32.71847705993621,8.01106260461075
41.7729301282,-70.5030769976,0,0.0,0.04336661911554922,0.0,0.1629101283880171,0.416289592760181,0.4841654778887304,0.583710407239819,0.2051355206847361,26.194570135746606,21.882738944365194,0.21646101772785187,0.8269175871014032,0.8585340507184531,4.404950594677645,0.0,84.68004689702781
42.37048294,-72.50522384,0,0.4253393665158371,0.14179743223965763,0.5656108597285068,0.12068473609129815,0.00904977375565611,0.5463623395149786,0.0,0.0,0.07239819004524888,17.026533523537804,56.14068603515625,0.5895903574878677,1.575664883721178,11.332402568789528,165.46886481868324,273.7517326204463
41.3055532433,-70.7657368495,0,0.00904977375565611,0.06533523537803139,0.004524886877828055,0.056490727532097,0.0,0.03052781740370899,0.8506787330316742,0.696718972895863,0.0,0.40399429386590585,-0.19032131135463715,1.4102565539177052,0.7353627489102919,6.087026706833078,0.0,204.48752051384398
42.1915601672,-71.5136827533,0,0.18099547511312217,0.602567760342368,0.17194570135746606,0.14522111269614835,0.0,0.13780313837375177,0.5656108597285068,0.0964336661911555,0.0,2.8684736091298144,107.98192596435547,1.551305271333223,2.1217612739862806,13.302948965187435,0.0,474.9995367386708
42.44109198,-72.20990942,0,0.8959276018099548,0.8465049928673324,0.00904977375565611,0.11212553495007133,0.09502262443438914,0.03737517831669044,0.0,0.0,1.081447963800905,0.3252496433666191,190.0938720703125,3.2732814498238527,3.7499360609505614,19.738485433578948,14.49284062605742,30.888030264950054
42.4634666667,-71.0726861667,0,0.0,0.07731811697574893,0.0,0.0014265335235378032,1.0,0.8981455064194008,0.0,0.02310984308131241,29.099547511312217,35.78288159771755,25.941661834716797,2.3245127966543517,1.8111317918422392,13.483232248468132,390.97348745013045,57.85522931366272
42.2673606834,-71.2142510171,1,0.06787330316742081,0.16576319543509271,0.34841628959276016,0.13380884450784594,0.583710407239819,0.6873038516405136,0.0,0.0042796005706134095,11.502262443438914,20.860199714693294,30.33962631225586,1.1213572158809901,1.5739853830178747,9.43008430803448,22.94437318180497,134.8427103287748
42.4596356165,-71.2067699432,0,0.03167420814479638,0.0884450784593438,0.00904977375565611,0.0898716119828816,0.9592760180995475,0.8199714693295292,0.0,0.0014265335235378032,22.312217194570135,18.32639087018545,61.77249526977539,0.7917220054170053,0.9591982397299781,4.103285210627004,222.81068800635583,36.2134315396708
41.6363972222,-70.5563055556,0,0.0,0.20085592011412268,0.0,0.0025677603423680455,0.0,0.14293865905848788,0.0,0.0005706134094151213,0.0,4.17774607703281,28.24610710144043,0.4684609208409152,0.5560205635766974,2.79303392947522,537.7858124660509,324.3859607895493
42.8177167141,-70.9091711988,0,0.28054298642533937,0.13495007132667616,0.09502262443438914,0.11640513552068474,0.5882352941176471,0.7232524964336662,0.0,0.0,33.90950226244344,28.576890156918687,17.77512550354004,1.6155522442808044,0.9684107079111404,5.790784967481655,28.72984752388469,114.98302708765284
42.3969707221,-71.516981115,1,0.18099547511312217,0.24108416547788872,0.5972850678733032,0.3232524964336662,0.04072398190045249,0.2932952924393723,0.0,0.013124108416547788,1.090497737556561,10.325820256776034,54.197998046875,0.13413762938743928,1.205597777447778,6.185944603043838,0.0,3.3859300462479047
42.0841016501,-71.0448819847,0,0.0,0.03138373751783167,0.0,0.04536376604850214,1.0,0.9223965763195435,0.0,0.0002853067047075606,26.895927601809955,33.07047075606277,45.55949401855469,0.7640025309146872,0.7785830946121789,4.59672907752184,397.8404034015505,25.40268549184347
42.7559916667,-71.0999305,0,0.19457013574660634,0.27075606276747505,0.0,0.014265335235378032,0.8054298642533937,0.6302425106990014,0.0,0.07960057061340942,20.194570135746606,22.0830242510699,36.77608108520508,4.243834640565607,2.981626155694722,19.35277166586757,218.4336738016299,12.550406869275276
42.394136,-72.44996,0,0.7330316742081447,0.8479315263908702,0.004524886877828055,0.05335235378031384,0.09502262443438914,0.06818830242510698,0.0,0.0,0.6425339366515838,0.5646219686162625,225.12477111816406,5.116082272975493,4.505835574643685,35.21476254113832,17.649676960355684,125.83954642666468
42.4182533333,-71.3854783333,1,0.004524886877828055,0.24165477888730386,0.3936651583710407,0.2875891583452211,0.29411764705882354,0.31041369472182595,0.0,0.002282453637660485,10.076923076923077,6.570613409415121,40.1176643371582,1.5224625829260985,1.0082471382349278,6.69550148399872,124.56874523353835,16.262122592032913
42.1652090376,-70.7186565512,0,0.0,0.005706134094151213,0.09049773755656108,0.3566333808844508,0.0,0.04022824536376605,0.502262443438914,0.5292439372325249,0.0,1.2285306704707561,1.0838032960891724,0.24198212737014024,0.3102955162799539,1.5469218638419933,5.37354093618075,684.2342537895639
42.4043045221,-72.5353815448,1,0.0,0.08273894436519258,0.2986425339366516,0.11326676176890157,0.7013574660633484,0.43880171184022826,0.0,0.0002853067047075606,33.25339366515837,14.63509272467903,47.84611511230469,0.5537882275212183,0.9205445758104527,7.779807481109677,204.5452889896454,4.146473355201894
42.7999283333,-70.8595966667,1,0.0,0.05877318116975749,0.0,0.026818830242510697,1.0,0.7209700427960057,0.0,0.1115549215406562,26.41176470588235,20.543509272467904,9.303155899047852,0.6817192455151896,0.80555379757564,5.302988899884409,26.35888601404251,20.199116666909816
42.6279648128,-71.730203703,1,0.4479638009049774,0.7432239657631954,0.5113122171945701,0.12924393723252497,0.04072398190045249,0.1101283880171184,0.0,0.0,0.7873303167420814,2.2302425106990014,129.8328094482422,1.0396102614752325,1.9486515121776222,10.352619150739432,0.0,243.89776909250313
42.1995470273,-71.758414769,1,0.49321266968325794,0.23081312410841653,0.049773755656108594,0.08815977175463624,0.4434389140271493,0.6462196861626248,0.013574660633484163,0.009985734664764621,23.79638009049774,24.709557774607703,122.55603790283203,1.9657442082568335,1.6587728841610214,10.118885986114911,197.92616207690807,27.071316407993788
